class,comment,terms,text,id,created_at,location,state,uid,friends_count,followers_count,user_created_at,statuses_count
-1,,smok*,Your roomate is smoking hot. I'm glad I had something nice to look at all weekend.,1981602300,Sun May 31 16:30:09 +0000 2009,"iPhone 41.004036,-74.270111",nj,23722634,24,33,Wed Mar 11 04:30:30 +0000 2009,248
0,,smok*,Can all you smokers quit already so I don't have to watch those graphic commercials anymore? They are hazardous to my health.,1982382802,Sun May 31 18:05:53 +0000 2009,New Jersey,nj,16548056,122,82,Wed Oct 01 18:48:50 +0000 2008,428
-1,,smok*,"In Argentine-Style Grilling, Wood Smoke Is an Essential Ingredient - NYTimes.com http://ff.im/-3rBUB",1985459302,Mon Jun 01 00:08:37 +0000 2009,"Eatontown, NJ",nj,30927982,160,104,Mon Apr 13 18:49:42 +0000 2009,185
-1,,cig*,Compass in your fly buttons and exploding rats! Mic in an olive and a ciggie-case gun... Top 10 real life spy gadgets... http://is.gd/BDYc,1910197702,Mon May 25 06:33:50 +0000 2009,Sugar Town,nc,24315799,7,61,Sat Mar 14 02:59:14 +0000 2009,187
1,,"cig*,smok*",My mouth tastes like ass. Maybe its cause I smoked a big cigar last night?,1912452003,Mon May 25 13:53:34 +0000 2009,"Raleigh, NC",nc,14357960,61,74,Fri Apr 11 03:37:39 +0000 2008,708
-1,,smok*,RT @AshevilleNews: Getting a sneak peak at the new Dunkin Donuts store on Smoky Park Hwy today at noon. Yum. http://ff.im/-3es4L,1912539003,Mon May 25 14:05:14 +0000 2009,"Asheville, NC",nc,37950560,1232,1028,Tue May 05 15:50:10 +0000 2009,436
0,,smok*,Please RT: A Healthier Way To Smoke For A Fraction OF The Cost!!!!!! - http://ilist.com/go/hwepn,1913214102,Mon May 25 15:28:22 +0000 2009,"Fayetteville,NC",nc,27307856,1920,1704,Sat Mar 28 21:03:03 +0000 2009,1507
1,,"camel,cig*",camel discontinued my cigarettes.  what.  the.  fuck.,1914918003,Mon May 25 18:36:26 +0000 2009,"Fuquay Varina, NC",nc,28143713,45,17,Wed Apr 01 17:00:23 +0000 2009,110
1,,smok*,Limping* that friggin hurt! Now im officially up for a darwin award. Happy Memorial Day! Time to smoke 1 and play halo! lol!,1917349300,Mon May 25 23:00:46 +0000 2009,Charlotte NC,nc,34799511,52,37,Fri Apr 24 01:26:43 +0000 2009,87
-1,,smok*,"Let's get this clear. People who are against religion are not, they are against Christianity. They use the word religion as a smoke screen.",1922057702,Tue May 26 09:48:39 +0000 2009,"Hertford, NC",nc,37866471,10,6,Tue May 05 05:30:47 +0000 2009,91
0,,"cig*,smok*",Green smoking: So how about smoking a battery-operated zero-emission electronic cigarette instead? The cigarette.. http://bit.ly/XRCUa,1922486501,Tue May 26 11:15:25 +0000 2009,"Fayetteville,NC",nc,27307856,1953,1727,Sat Mar 28 21:03:03 +0000 2009,1525
1,,cig*,Wahhh where is my cigarette case? :(,1924998003,Tue May 26 16:15:12 +0000 2009,"greensboro, nc",nc,13837072,59,80,Fri Feb 22 20:43:53 +0000 2008,1572
-1,,smok*,Album heard on WXDU: Dr. Boogie presents 26 Deranged & Smokin' Cool Cats.  But only if feel that life is worth living. Label: Sub Rosa,1928111101,Tue May 26 21:17:46 +0000 2009,"Durham,NC",nc,16925566,33,79,Thu Oct 23 12:38:32 +0000 2008,395
-1,,smok*,"Tuesday at the North Carolina General Assembly:  House Majority Leader Holliman, who spearheaded new smok.. http://idek.net/CM2",1930011200,Wed May 27 00:33:02 +0000 2009,"Greenville, NC",nc,17488749,2,288,Wed Nov 19 16:09:20 +0000 2008,2399
-1,,smok*,"and also, still a non smoker . Yep it is easy",1930053503,Wed May 27 00:37:24 +0000 2009,"High Point, North Carolina",nc,41238844,7,2,Tue May 19 23:20:49 +0000 2009,8
-1,,smok*,@KiranG i know dats right especially if u smoke alot of weed,1931168204,Wed May 27 02:26:34 +0000 2009,GREENVILLE NC,nc,19461887,1003,362,Sat Jan 24 20:30:24 +0000 2009,1959
-1,,smok*,"Just updated my Linkedin profile.  Holy smokes, when do I sleep???",1932233801,Wed May 27 04:04:36 +0000 2009,North Carolina,nc,18293231,25,35,Sun Dec 21 21:26:16 +0000 2008,173
0,,smok*,"If today was disaster recovery planning for your IT network, would you talk sprinkler systems to the guy smoking in the bathroom? SBINC.com",1936321501,Wed May 27 14:51:25 +0000 2009,Minneapolis,nc,19084003,41,20,Fri Jan 16 20:33:25 +0000 2009,10
0,,cig*,Is sick of watching everyone else get lucky. Fuck I need cigarettes...,1936682100,Wed May 27 15:28:57 +0000 2009,"Raleigh, NC",nc,39534649,28,21,Tue May 12 16:25:18 +0000 2009,90
-1,,smok*,"Forum Post: The 24 Types of Pot Smokers: This day and age, it seems like damn near everybody smokes p.. http://tinyurl.com/pb9txa",1939418900,Wed May 27 20:33:23 +0000 2009,"Albemarle, NC",nc,16259601,794,557,Fri Sep 12 17:43:50 +0000 2008,413
0,,"cig*,smok*,tobacco",Electronic Cigarettes And Your Family - ArticlesWire.com: Has your tobacco addiction to smoking cigarettes cause.. http://bit.ly/2Pnqq,1938979003,Wed May 27 19:38:21 +0000 2009,"Fayetteville,NC",nc,27307856,1985,1759,Sat Mar 28 21:03:03 +0000 2009,1545
0,,cig*,"To DonSchenck:  Happy birthday, and enjoy that Thai food and the cigar with Ian.  And a new iPhone.  Way cool.",1940942802,Wed May 27 23:34:02 +0000 2009,North Carolina,nc,24894849,5,5,Tue Mar 17 15:08:23 +0000 2009,48
-1,,smok*,Smoky Mountain News: Ghost Town makes opening deadline; roller coaster still not working. #Maggie Valley  http://twurl.nl/ulx4fb,1945204601,Thu May 28 08:14:25 +0000 2009,"Waynesville, NC",nc,10245552,5189,4804,Wed Nov 14 13:11:16 +0000 2007,9842
-1,,smok*,"RT @lilduval: Not only am I a comedian I'm also a demotivational speaker ""A hit dog holla"" go 2 pdiddy if u want smoke blown up to ass LMAO",1947194102,Thu May 28 13:42:38 +0000 2009,"T 35.257925,-80.789953",nc,18456792,143,136,Mon Dec 29 19:20:57 +0000 2008,1026
0,,smok*,"Risk factors for HPV and it's growth are: smoking, weak immune system, many sexual partners and having sex at early age. (Carolinas Health)",1948117604,Thu May 28 15:14:26 +0000 2009,"Charlotte, North Carolina",nc,28890613,14,37,Sat Apr 04 23:07:21 +0000 2009,62
0,,smok*,I sound like a smoker when I cough now. I wish my congestion would go away! Now!,1951546504,Thu May 28 20:42:13 +0000 2009,North Carolina,nc,25868918,31,26,Sun Mar 22 19:56:30 +0000 2009,427
0,,smok*,Rt please: how to get a lesbian to quit smoking...roflmao... http://twitgoo.com/bxuf,1951701000,Thu May 28 20:57:04 +0000 2009,Greensboro NC,nc,27176002,167,137,Sat Mar 28 04:09:47 +0000 2009,742
0,,"cig*,smok*","http://twitpic.com/65u7k - interesting smoke. *There was a cigarette burning, probably not paranormal.* But the formation is still creepy.",1955650401,Fri May 29 03:24:21 +0000 2009,North Carolina,nc,25404183,41,14,Thu Mar 19 23:04:08 +0000 2009,76
-1,,camel,@danauer Camel City changed their logo and did not tell us... Got the AI file and updated the comp.,1962231302,Fri May 29 17:43:38 +0000 2009,"iPhone 36.029470,-80.261135",nc,14474087,130,135,Tue Apr 22 12:53:16 +0000 2008,606
1,,cig*,"Listening to Eric Clapton.  I think I will always want a beer and a cigarette every time I hear ""Bell Bottom Blues"" for the rest of my life.",1963498003,Fri May 29 19:48:51 +0000 2009,NC,nc,24259703,82,81,Fri Mar 13 21:34:16 +0000 2009,771
0,,cig*,Hospitals in Thailand  Blog Archive E-Cigarettes - The Safer ...: Electronic cigarettes are arousing interest a.. http://bit.ly/166VzZ,1967906101,Sat May 30 03:25:28 +0000 2009,"Fayetteville,NC",nc,27307856,2001,1808,Sat Mar 28 21:03:03 +0000 2009,1579
0,,"cig*,smok*",Alternative Smoking Seekers Find Promise in E-Cigarettes | Your ...: Electronic cigarettes are fairly new to the.. http://bit.ly/Seb0O,1970542901,Sat May 30 11:17:05 +0000 2009,"Fayetteville,NC",nc,27307856,2001,1811,Sat Mar 28 21:03:03 +0000 2009,1582
-1,,smok*,Loaded up ubuntu 9 onto my OLD thinkpad A22m.  Got smokeping for Internet connection measuring and syslogng running for my network gear.,1973233404,Sat May 30 17:45:06 +0000 2009,Murfreesboro,nc,12232082,163,331,Mon Jan 14 20:08:56 +0000 2008,3225
-1,,smok*,money  Archive du blog  How To Make Money Online-(Home Based ...: Check distant the unidentified SMOKE STIK el.. http://bit.ly/qAAEC,1975947003,Sat May 30 23:14:56 +0000 2009,"Fayetteville,NC",nc,27307856,2013,1827,Sat Mar 28 21:03:03 +0000 2009,1592
-1,,smok*,"#favmoviequote "" these niggas just smoked your cousin, and you ain't gona do nothing, you acting like a bitch right now""",1976375804,Sun May 31 00:11:27 +0000 2009,"iPhone 35.478886,-80.890228",nc,22629381,288,171,Tue Mar 03 14:39:24 +0000 2009,1306
0,,smok*,"""There are people who strictly deprive themselves of each and every eatable, drinkable, and smokable which has  acquired a shady reputation",1976669103,Sun May 31 01:43:40 +0000 2009,"Durham, NC",nc,14297815,87,325,Thu Apr 03 23:31:28 +0000 2008,492
-1,,cig*,@CristaltheGreat Green Cigar Music!,1977423404,Sun May 31 03:57:04 +0000 2009,"Raleigh, NC",nc,24448550,46,66,Sat Mar 14 23:20:37 +0000 2009,390
0,,cig*,"@lethebashar If you're talking about quitting those nasty cigarettes, you have my 100% support. I kicked it & you can too. Stay distracted.",1980165303,Sun May 31 12:54:39 +0000 2009,North Carolina,nc,10999702,227,258,Sun Dec 09 19:14:16 +0000 2007,1766
-1,,smok*,Gorgeous day again in the Smoky Mountains.Thanks to all the traveler's  for giving us business. We were able to sell out again.,1980481600,Sun May 31 13:52:11 +0000 2009,"Maggie Valley, NC",nc,35799596,46,34,Mon Apr 27 17:23:06 +0000 2009,72
1,,smok*,"Outside smoking its cold :( damn school is over next week. This summer = rave it bitch, i should be free again soon",1919802204,Tue May 26 03:32:54 +0000 2009,Santa Fe new mexico,nm,19467134,15,27,Sat Jan 24 22:38:23 +0000 2009,134
-1,,smok*,Alright family! Time to do some prep work before the brisket gets smoked!  Have fun..I'll send pics later!,1923204702,Tue May 26 13:03:41 +0000 2009,"Albuquerque, NM",nm,18111197,190,272,Sun Dec 14 04:15:51 +0000 2008,3084
0,,tobacco,@tomheston. When will Congress stop supporting the tobacco farming?? Picture warnings & Federal subsidies: the ultimate contradiction.,1924658703,Tue May 26 15:41:27 +0000 2009,New Mexico,nm,19836954,310,409,Sat Jan 31 23:13:40 +0000 2009,656
0,,tobacco,@Silver_Craig I'm not sure a tobacco pipe that's all I know.,1932385202,Wed May 27 04:21:43 +0000 2009,New Mexico,nm,31359132,580,719,Wed Apr 15 06:52:50 +0000 2009,4002
-1,,cig*,Detention officer allegedly finds marijuana cigarette in inmate's underwear. http://www.lcsun-news.com/ci_12454849,1935082100,Wed May 27 12:22:09 +0000 2009,"Las Cruces, New Mexico",nm,18023647,93,305,Wed Dec 10 16:57:31 +0000 2008,587
1,,cig*,A nice work out a ciggy and some coffee mmm =).,1910149104,Mon May 25 06:25:06 +0000 2009,"Las VEGAS, Nevada",nv,27325421,5,11,Sat Mar 28 22:42:12 +0000 2009,134
0,,smok*,Fucking ridiculous how much those people smoke. I seriously feel sick and I bet I smell disgusting.,1909827104,Mon May 25 05:30:13 +0000 2009,"Las Vegas, NV",nv,22890671,20,28,Thu Mar 05 06:35:07 +0000 2009,525
0,,"smok*,tobacco",LVSUN Going down in smoke:  It is for good reason that tobacco companies continue to lose in court. For dec.. http://tinyurl.com/qn2emd,1922046104,Tue May 26 09:46:04 +0000 2009,Nevada,nv,18342476,880,1290,Tue Dec 23 21:09:54 +0000 2008,34077
1,,cig*,Takin a ciggie walk then goin to bed. NightNight Hoes!,1932921301,Wed May 27 05:32:24 +0000 2009,"Las Vegas, Nevada",nv,18575828,18,19,Sat Jan 03 07:43:12 +0000 2009,201
-1,,smok*,http://bit.ly/t9qJ2 China ties make Macau good bet to beat Vegas: Reuters In the smoke-filled.. http://bit.ly/gFTbK,1932996004,Wed May 27 05:43:38 +0000 2009,"Las Vegas, NV",nv,39532682,205,161,Tue May 12 16:16:00 +0000 2009,105
-1,,cig*,bob dylan enjoys wine and a marijuana cigarette,1944366301,Thu May 28 05:46:58 +0000 2009,ocala,nv,21724493,50,72,Tue Feb 24 03:18:13 +0000 2009,907
1,,cig*,At town square. Gonna have my 1st ciggy of the day at 5:40PM Smh,1953959903,Fri May 29 00:41:09 +0000 2009,"iPhone 36.151421,-115.064583",nv,19420935,72,95,Fri Jan 23 23:09:59 +0000 2009,2999
0,,smok*,"Dad: ""You hav 2 watch evrting to learn stuff."" Yeah um no dad I'm not gonna watch a movie with nudity... I guess I have to smoke to learn 2?",1956715204,Fri May 29 05:30:34 +0000 2009,Las Vegas NV,nv,20949855,32,35,Mon Feb 16 00:20:10 +0000 2009,430
0,,smok*,E-Cigarette lets you enjoy and satisfy those tactile taste sensations without any risk on smoking and on tobacco.,1962830002,Fri May 29 18:45:04 +0000 2009,"Henderson, Nevada",nv,42835098,26,30,Wed May 27 07:11:28 +0000 2009,45
-1,,smok*,Awesome. The state trooper in the row behind us lent a lighter to the boys in front of us for a certain type of smoke #dmb,1966796901,Sat May 30 01:25:02 +0000 2009,"Las Vegas, NV",nv,14696810,240,775,Thu May 08 05:51:29 +0000 2008,10576
0,,smok*,"well then my tweet wasnt for u @lilmizzketa, im just sayin females b smokin blacks n tha club drinkin henny n they breath be FUNKY!",1971554504,Sat May 30 14:22:16 +0000 2009,"Las Vegas, NV",nv,28482970,162,261,Fri Apr 03 02:37:53 +0000 2009,3001
-1,,smok*,"Besides Smokey's birthday and vet visit, my other challenges today include a doctor visit of my own, pre-admission for a colonoscopy, and...",1972142900,Sat May 30 15:38:54 +0000 2009,"Las Vegas, Nevada",nv,18644803,43,62,Mon Jan 05 20:36:26 +0000 2009,428
-1,,smok*,"Courage is fire, and bullying is smoke. ~ Disraeli #voss",1972294900,Sat May 30 15:57:26 +0000 2009,"Las Vegas, NV",nv,23172966,11111,11601,Sat Mar 07 06:42:34 +0000 2009,29987
1,,smok*,"@DrPino i know, im sorry to mess with you, i just love your pretty face, and your hooping grace!  i'll smoke you out! would pho help?ill buy",1974302201,Sat May 30 19:51:03 +0000 2009,"Black Rock City, Nevada",nv,22613091,489,293,Tue Mar 03 11:46:18 +0000 2009,625
0,,smok*,British Man Moving to Deserted Island to Quit Smoking (http://cli.gs/sL6Wvr),1974618503,Sat May 30 20:30:10 +0000 2009,"Henderson, Nevada",nv,17894965,82,48,Fri Dec 05 10:54:23 +0000 2008,235
1,,hookah,@orealtripoli ok lol we have many stories to share when you get back. Let's save it for hookah reunion sesh,1984554904,Sun May 31 22:20:14 +0000 2009,"Las Vegas, NV",nv,25967716,118,138,Mon Mar 23 07:09:05 +0000 2009,422
-1,,smok*,"@RealWizKhalifa haha u always high lolz, last time u were live u were smokin a L",1929742100,Wed May 27 00:04:52 +0000 2009,Rhode Island,ri,41501680,129,32,Thu May 21 01:38:40 +0000 2009,48
1,,cig*,@bfuller9 only thing missing is the cigarette,1961018802,Fri May 29 15:51:41 +0000 2009,"providence, rhode island",ri,29211900,7,12,Mon Apr 06 14:40:20 +0000 2009,22
1,,cig*,Just woked up and the coffee maker didn't make.....hmmmmm....maybe I'll settle for a bottled water and a cig. I'm too tired to mess with it.,1911727303,Mon May 25 11:54:15 +0000 2009,Oklahoma City,ok,33914036,26,15,Tue Apr 21 14:10:22 +0000 2009,75
-1,,camel,"Had a great day with the family, the best part was seeing my son ride a camel with my wife http://twitpic.com/5yqhg. #fb",1918348503,Tue May 26 00:58:24 +0000 2009,"Owasso, Oklahoma",ok,17079417,259,260,Fri Oct 31 02:35:56 +0000 2008,652
-1,,smok*,@RealBlackWidow  Was actually a couple highrise buildings reporting smoke at the same time..weird..doesn't sound like much though so far,1939734404,Wed May 27 21:11:35 +0000 2009,"Tulsa, OK",ok,21929607,271,240,Wed Feb 25 22:31:56 +0000 2009,465
0,,cig*,Replace your cigarettes with e-cigarettes. Try our m401 starter kit.,1942493000,Thu May 28 02:18:04 +0000 2009,"Tulsa, OK",ok,41980583,373,117,Sat May 23 05:19:23 +0000 2009,20
0,,smok*,Just walked into ihop and its like a ghost town the staff was outside smoking....,1942293000,Thu May 28 01:58:18 +0000 2009,Del City,ok,15190716,77,87,Sat Jun 21 16:17:54 +0000 2008,533
0,,smok*,"LULZ my boss just went to smoke and paid she was going to ""do the nasty"". Then she thought about it and said""not the good nasty, the nas ...",1949021104,Thu May 28 16:40:15 +0000 2009,Oklahoma,ok,34059941,11,9,Tue Apr 21 22:01:37 +0000 2009,78
-1,,smok*,I would definitely watch this! -- Smoke Monster From 'Lost' Given Own Primetime Spin-Off Series http://bit.ly/Clyvi (via @TheOnion),1962492204,Fri May 29 18:07:44 +0000 2009,"Oklahoma City, OK",ok,17171528,262,268,Tue Nov 04 22:39:16 +0000 2008,429
0,,smok*,Personal trainer meeting went well. We start exercising on Weds. Also met w/ a smoking cessationist so hopefully that'll work too. :-D,1967664604,Sat May 30 02:59:47 +0000 2009,"Tulsa, OK",ok,34313143,37,8,Wed Apr 22 16:10:05 +0000 2009,203
1,,cig*,Team type 1 is attacking. Come on you Aussies! Jelly belly ftw. @nickswitzer and my cigars are running ppl off.,1967471803,Sat May 30 02:38:34 +0000 2009,"iPhone 36.133514,-95.993301",ok,6785362,85,253,Wed Jun 13 08:17:20 +0000 2007,2840
-1,,smok*,SMOKIN' IN THE BOY'S ROOM - BROWNSVILLE STATION : Now Playing on #103.3 Star 103 FM (#KJSR) - Listen online: http://star103fm.com,1969765102,Sat May 30 08:08:36 +0000 2009,"Tulsa, Oklahoma",ok,42699404,1,53,Tue May 26 19:33:46 +0000 2009,948
-1,,smok*,Made it to Reno! Nice hotel room. Smoky casino lobby.  http://yfrog.com/5e47vj,1984339300,Sun May 31 21:54:54 +0000 2009,Oklahoma City,ok,9629732,233,207,Tue Oct 23 17:53:31 +0000 2007,428
0,,smok*,I am having wine right now have the urge to smoke,1910099703,Mon May 25 06:16:15 +0000 2009,"iPhone 45.496642,-122.886661",or,12859302,32,90,Wed Jan 30 03:12:09 +0000 2008,1566
0,,cig*,"Im burnt, smell like dirt & cigs but its been an awesome wkend. I cant wait to take a shower.",1918423603,Tue May 26 01:06:21 +0000 2009,Portland Oregon,or,25128979,20,16,Wed Mar 18 19:00:24 +0000 2009,70
0,,smok*,"Everyone gets a smoke break at my job except for the nonsmokers, so much for equal opp. Employer!",1919075800,Tue May 26 02:15:34 +0000 2009,"portland, oregon",or,24369834,191,118,Sat Mar 14 13:45:41 +0000 2009,312
0,,"cig*,smok*",I HATE when someone smokes outside my open window. I  SLAMMED my windows shut. Passive-aggressive? Yes. Better than getting a cig in the eye,1920836203,Tue May 26 05:46:02 +0000 2009,"Eugene, OR",or,29648881,41,20,Wed Apr 08 05:27:51 +0000 2009,40
-1,,smok*,@Belvederebeats my 420 update was to you.i might just have to smoke my last bowl now,1920986101,Tue May 26 06:10:46 +0000 2009,"Eugene,Oregon",or,30406010,49,30,Sat Apr 11 05:28:28 +0000 2009,422
-1,,smok*,Just finished the Voltage Regulator project.  I'm saving the smoke test for another day.,1920513604,Tue May 26 04:57:58 +0000 2009,"Forest Grove, Oregon",or,607193,116,206,Sat Jan 06 06:46:42 +0000 2007,1818
0,,smok*,Web-based smoking cessation...what's next? Ismoke? http://tinyurl.com/r36nx9,1925519004,Tue May 26 17:06:38 +0000 2009,"Portland, OR",or,21466801,131,210,Sat Feb 21 05:51:49 +0000 2009,113
-1,,smok*,"@obselizabeth Love ya, get a glass of wine, smoke a hit or two, put your feet up and chill. God knows you deserve it",1928565402,Tue May 26 22:02:48 +0000 2009,"Forest Grove, Oregon",or,26408060,73,59,Wed Mar 25 02:42:14 +0000 2009,1804
-1,,smok*,"Burn Notice back on June 4th bitches! If you haven't seen it, get on it!! Plus Jeffrey Donovan is SMOKIN' 8P",1930322500,Wed May 27 01:04:25 +0000 2009,"Portland, OR",or,29399896,9,7,Tue Apr 07 06:37:03 +0000 2009,59
1,,"hookah,smok*",Wishin I could smoke hookah at my house...,1931295300,Wed May 27 02:38:47 +0000 2009,"Eugene, OR",or,24553362,162,214,Sun Mar 15 17:25:21 +0000 2009,360
1,,"cig*,smok*",Ixnay the mcd run- waste of fuel & calories. I'll smoke cigs!,1944132603,Thu May 28 05:13:46 +0000 2009,Oregon,or,26444520,137,130,Wed Mar 25 06:15:25 +0000 2009,1069
-1,,smok*,@thisisryanross I prefer vanilla incense. But it makes my room all smokey. :|,1953592904,Fri May 29 00:07:33 +0000 2009,"Beaverton, Oregon",or,22342490,245,177,Sun Mar 01 08:02:13 +0000 2009,3950
